card_id,set_id,set_position,card_stat_display,image_name,attribute,cost,description,description_eng,disposal,before_evolution_uid,evolution_uid,max_level,initial_level,skill_name,skill_name_eng,name,name_eng,rarity,strongest_level,skill_description,skill_description_eng,initial_attack_base,initial_defense_base,max_attack_base,max_defense_base,macarons,type,ringable,created_at
6651,6649,3,3,8048f866cddec026a60662808f301d5b,SWEET,17,…ほら、こうやって貝殻を耳にあてると、海の音が聞こえてくる、っていうよね？　一度聞いてみたかったの?　どれどれ?…　あれ、モゾモゾって…　わぁ、ヤドカリ！？,,60000,6650,NULL,70,1,海みたいに大きくいっちゃお?,,[思わぬ住人]風町陽歌,,SSR,250,SWEETの主センバツ全員&副センバツ1人の攻守大UP,,5313,4526,14826,12629,NULL,NULL,NULL,2016-10-30 23-54-0
6766,6766,1,1,deb14fabe855f76eaa357eb1d5797802,SWEET,15,…らららら?んっ…♪　っていうのが、今考えてる新曲なんだけど…　どうかな？　…うん、まだいろいろ迷ってるんだよね?　やっぱり、そういうところもわかっちゃう？,,20000,NULL,6767,60,1,いろいろ試してやってみよ?,,[ホワイトデー16]風町陽歌,,SR,250,全タイプの攻援大UP,,3180,2820,9293,8241,NULL,NULL,NULL,2016-10-30 23-54-0
6767,6766,2,2,bf9371625a99dbc64b61aa86a0aeb2a9,SWEET,15,…んん、こほん。…風邪かって？　ううん、ひいてないけど…　なんだか喉がちょっと…　部室が埃っぽいのかな？　それとも乾燥？　どっちにしても、ちょっと困っちゃうね?,,30000,6766,6768,60,1,いろいろ試してやってみよ?,,[ホワイトデー16]風町陽歌+,,SR,250,全タイプの攻援大UP,,3816,3384,11145,9884,NULL,NULL,NULL,2016-10-30 23-54-0
6768,6766,3,3,f5bc47d01536b3142079136550383556,SWEET,15,あれ、何かくれるの？　…飴？　わぁ、ありがとう。助かっちゃうよ?　…もっと？　ああ、ホワイトデーのお返しだったんだ?　なんだかタイミング良かったね?　えへへ。,,60000,6767,NULL,70,1,いろいろ試してやってみよ?,,[癒し効果で]風町陽歌,,SSR,250,全タイプの攻援大UP,,4770,4230,13936,12358,NULL,NULL,NULL,2016-10-30 23-54-0
6932,6932,1,1,c2d97a5ca70deea4846ef867322566e9,SWEET,16,…お待たせ?　学食に来るの久しぶりで、ちょっと遅くなっちゃった。ごめんね。…それじゃあ、いただきま?す。…わぁ、これ美味し?　日替わり定食、大正解だよ?,,20000,NULL,6933,60,1,まずは一歩踏み出してみよ?,,[結成秘話]風町陽歌,,SR,250,全タイプの攻援中?特大UP,,2893,2566,8859,7856,NULL,NULL,NULL,2016-10-30 23-54-0
6933,6932,2,2,bcf96bca498dfacc73675167f8efeffb,SWEET,16,うんうん、こっちも美味し?　…ところで、何か聞きたいことがあるんだっけ？　何？　にゅーろんを組んだ時の話？　結成秘話か?　最初は、凪子ちゃんと一緒にやろうってなって…,,30000,6932,6934,60,1,まずは一歩踏み出してみよ?,,[結成秘話]風町陽歌+,,SR,250,全タイプの攻援中?特大UP,,3472,3079,10625,9422,NULL,NULL,NULL,2016-10-30 23-54-0
6934,6932,3,3,590b7e5b3c86fe67027f271b1f16bea7,SWEET,16,…にゅーろん？　にゅーろんて、なぁに？　…神経？　神経をバンド名につけたいの？　そっかぁ。私はソフトクリームがいいな?　…だって、可愛いでしょ？　あ、それなら…,,60000,6933,NULL,70,1,まずは一歩踏み出してみよ?,,[最初の一歩]風町陽歌,,SSR,250,全タイプの攻援中?特大UP,,4340,3849,13289,11784,NULL,NULL,NULL,2016-10-30 23-54-0
7203,7203,1,1,b0a46c2623f633d10e74163ce4e6d23e,SWEET,17,イントロクイズかぁ。ここは軽音部として、負けられないけど… ビーチフラッグ方式？ マイク、取れるかなぁ？ あ、この曲は… わわ、まずは走らないと? …そ、それ?！,,20000,NULL,7204,60,1,スタートダッシュが大事だよ?,,[クイズ大会]風町陽歌,,SR,250,主センバツ全員&副センバツ1人の攻援大UP,,2131,2308,7482,8105,NULL,NULL,NULL,2016-10-30 23-54-0
7204,7203,2,2,b9e0c66462198cdc53a779797daad39e,SWEET,17,ぷはぁ… ええっと、マイクは… やった、取れてた? ほらほら皆、私取ったよ? …それより解答を？ ああ、ごめんなさい。えっと、これは… あれ、問題なんだっけ？,,30000,7203,7205,60,1,スタートダッシュが大事だよ?,,[クイズ大会]風町陽歌+,,SR,250,主センバツ全員&副センバツ1人の攻援大UP,,2557,2770,8974,9721,NULL,NULL,NULL,2016-10-30 23-54-0
7205,7203,3,3,556dca368ddecfd601944cd3687a889e,SWEET,17,…正解？ はぁ? よかったぁ?… 最初、問題を忘れてどうしようかと思ったけど… でも、これでこのクイズはクリアだよね？ …やった? 次もこの調子で頑張ろ? お?,,60000,7204,NULL,70,1,スタートダッシュが大事だよ?,,[音楽なら]風町陽歌,,SSR,250,主センバツ全員&副センバツ1人の攻援大UP,,3196,3463,11220,12155,NULL,NULL,NULL,2016-10-30 23-54-0
7421,7421,1,1,61c7ff692be45e41fab35f366c4f57eb,SWEET,17,ふむふむ、本物の忍術かぁ。基本的には、敵から逃げるための方法だったんだね?　それを遁術って呼んで…　これはなぁに？　…煙遁用の煙玉？　わわ、大丈夫なの?？,,20000,NULL,7422,60,1,自然を味方につけちゃお?,,[くノ一体験]風町陽歌,,SR,250,SWEETタイプの攻守中?特大UP,,2229,2320,6745,7021,NULL,NULL,NULL,2016-10-30 23-54-0
7422,7421,2,2,dea98fa89d3a47cc1b84ca992021817b,SWEET,17,…はぁ、びっくりしたぁ。もし爆発したら…　平気？　でも、万が一ってこともあるし。私は、もうちょっと安全な術の方が…　あ、そうだ。これなら上手く出来ちゃうかも?,,30000,7421,7423,60,1,自然を味方につけちゃお?,,[くノ一体験]風町陽歌+,,SR,250,SWEETタイプの攻守中?特大UP,,2675,2784,8089,8420,NULL,NULL,NULL,2016-10-30 23-54-0
7423,7421,3,3,fc865854202f1fd2c0f4233e28d042b5,SWEET,17,…これくらい用意すればいいよね。あとは、タイミングを待って…　そろそろかな?？　…あ、いい風が吹いてきたみたい。今だね、それ?　…忍法、木の葉隠れの術だよ?,,60000,7422,NULL,70,1,自然を味方につけちゃお?,,[今でしょ！]風町陽歌,,SSR,250,SWEETタイプの攻守中?特大UP,,3344,3480,10115,10528,NULL,NULL,NULL,2016-10-30 23-54-0
1430,1430,1,1,17a85f019dae2ab664c4aa06179341ad,POP,15,はい、それじゃ見ててね。お手玉４つなら、簡単なんだから。…こう、ほいほいほいと。ほら、これくらい簡単なんだよ? …おっ、そこの男子、拍手ありがと?…と、あらら。,,20000,NULL,1431,60,1,練習通りにばっちりいこ?！,,相楽エミ,,SR,250,全タイプの守援大UP,,1421,1479,4919,5120,NULL,NULL,NULL,2016-10-30 23-54-0
1431,1430,2,2,3eab7b1ae8d1d730eb4e375c720f0a00,POP,15,あはは、調子に乗ると駄目だな?、やっぱ。簡単でも集中しないといけないや、うん。あ、わたしはね、相楽エミ。大道芸研の…知らない？ あら?、まだマイナーかぁ?,,30000,1430,1432,60,1,練習通りにばっちりいこ?！,,相楽エミ+,,SR,250,全タイプの守援大UP,,1705,1774,5899,6140,NULL,NULL,NULL,2016-10-30 23-54-0
1432,1430,3,3,935585c6519ee61101c45dfb72bd6526,POP,15,…よ?し、それじゃあ今日の練習には、○○○くんが観客役で参加だぁ。練習って言っても見てる人がいるんだもん、もうばっちり張り切ってやっちゃうよぉ?,,60000,1431,NULL,70,1,練習通りにばっちりいこ?！,,[溌剌パフォーマー]相楽エミ,,SSR,250,全タイプの守援大UP,,2131,2218,7379,7680,NULL,NULL,NULL,2016-10-30 23-54-0
1535,1535,1,1,2e4f948818f5bea2e13ee3f76801ab9c,POP,11,う?ん、残念。…あ、別にこの展示が、っていうわけじゃないんだけどね。大道芸は芸術鑑賞の中に含まれてなくて、そこが残念だな?、って思って。,,10000,NULL,1536,50,1,芸術的に決めちゃって！,,[芸術鑑賞]相楽エミ,,HR,150,POPタイプの守援大UP,,1820,1680,6910,6379,NULL,NULL,NULL,2016-10-30 23-54-0
1536,1535,2,2,1a6af716bfb6da74cb2fa62b74521d36,POP,11,…大道芸は芸術じゃなくって娯楽だから、今回の主旨とは違って仕方ない？人を楽しませることが劣るわけじゃないし、そこはジャンル違いと思おうかな、うん。,,15000,1535,1537,50,1,芸術的に決めちゃって！,,[芸術鑑賞]相楽エミ+,,HR,150,POPタイプの守援大UP,,2184,2016,8288,7651,NULL,NULL,NULL,2016-10-30 23-54-0
1537,1535,3,3,f4e31092b1dea920faece259594666db,POP,11,…あ、この彫像なんだか面白いかも。これなら参考になるんじゃないかな?スタチューっていう芸があるんだよね。こういう彫像の真似して、じっとするの。,,30000,1536,NULL,60,1,芸術的に決めちゃって！,,[静止する技]相楽エミ,,SR,150,POPタイプの守援大UP,,2192,2024,11780,10874,NULL,NULL,NULL,2016-10-30 23-54-0
1746,1746,1,1,1162a66d8dbfd47ae9db4f74b46ab807,POP,14,え?っと、今年に入ってからは初めてかな、スケートしに来るのって。…よいしょっ。うん、毎年ある程度やってたりするんだ?バランスを鍛えられるかな、って思って。,,20000,NULL,1747,60,1,滑り出し順調だよ?,,[スケート]相楽エミ,,SR,250,全タイプの守援大UP,,2763,2551,12351,11401,NULL,NULL,NULL,2016-10-30 23-54-0
1747,1746,2,2,b1a5da947ba7ff86ca96829055e7c4e4,POP,14,…ん?、大丈夫そう？ その様子だと、あんまり慣れてなさそうだけど…あはは、ちょっとギリギリっぽいかな?よろしい、わたしが少し教えてあげましょ?,,30000,1746,1748,60,1,滑り出し順調だよ?,,[スケート]相楽エミ+,,SR,250,全タイプの守援大UP,,4088,3773,13676,12623,NULL,NULL,NULL,2016-10-30 23-54-0
1748,1746,3,3,903ce1bec87c0e188494cb734dda8fb9,POP,14,ほら、慌てないで大丈夫だからね…わたしの手を握って、そのままそのまま…わわ、だから慌てると危ないってば！うひゃ！ だ、抱きついちゃ駄目だって！,,60000,1747,NULL,70,1,滑り出し順調だよ?,,[不可抗力]相楽エミ,,SSR,250,全タイプの守援大UP,,3641,3498,9701,9321,NULL,NULL,NULL,2016-10-30 23-54-0
2004,2004,1,1,94955bc07ac5009b182cccc36340cdd5,POP,12,…うわ、見つかった！？ …ってなんだ、○○○くんかぁ。びっくりしたぁ。…ああほらほら、ちょっと隠れて隠れて。ぼーっとしてたら、見つかっちゃうから。,,20000,NULL,2005,60,1,容赦なく豆投げちゃうよ?,,[節分大会]相楽エミ,,SR,250,POPタイプの守援特大UP,,4369,4198,11635,11178,NULL,NULL,NULL,2016-10-30 23-54-0
2005,2004,2,2,11e8a55d65a9a6434707f280f566009d,POP,12,わたし今日は見ての通り、鬼側なんだけど…気付いたら、周りに鬼が誰もいなくて…福の人たちだらけでどうしようもなくて、とりあえずこうやって隠れてるとこなの。,,30000,2004,2006,60,1,容赦なく豆投げちゃうよ?,,[節分大会]相楽エミ+,,SR,250,POPタイプの守援特大UP,,5462,5247,14548,13977,NULL,NULL,NULL,2016-10-30 23-54-0
2006,2004,3,3,c8555ab148be135328c36e15d6521da8,POP,12,…え?っと、そろそろ人も減ったかな？そしたら、なんとか突破して合流を…わっ、見つかった！ もうしょうがない、一気に突破しちゃおう！ ほら、急いで?！,,60000,2005,NULL,70,1,容赦なく豆投げちゃうよ?,,[敵中突破]相楽エミ,,SSR,250,POPタイプの守援特大UP,,1820,1680,6910,6379,NULL,NULL,NULL,2016-10-30 23-54-0
2210,2210,1,1,0ed93882b12cff1f682b8f4ff74c72c5,POP,10,…うっわぁ、話には聞いてたけど…本当にいろいろあるもんなんだね?お風呂だけでこんなにいっぱいあるなんて、もちろん初めて見たよぉ。凄いな?,,5000,NULL,2211,40,1,終わったらすぐ汗流せるよ?,,[スパリゾート]相楽エミ,,R,80,全タイプの守援小UP,,2184,2016,8288,7651,NULL,NULL,NULL,2016-10-30 23-54-0
2211,2210,2,2,9bd3abfd3f3a60d9942bcffdef27232a,POP,10,よ?し、一つずつ順番に入っていこう！今日中にちゃんと全部制覇できるかな？…張り切りすぎ？ だって、せっかくだし?こういうときは楽しまないと、ほらほら！,,7500,2210,2212,40,1,終わったらすぐ汗流せるよ?,,[スパリゾート]相楽エミ+,,R,80,全タイプの守援小UP,,2730,2520,10363,9566,NULL,NULL,NULL,2016-10-30 23-54-0
2212,2210,3,3,24b8a139c1209cbd990dd0a6586e80be,POP,10,…あう?、ちょっと張り切りすぎたぁ…少しのぼせちゃったねぇ、フラフラ?…わわ、冷たぁ！ …これ飲めってこと?？う?ん、ありがとうね、助かるよぉ?…,,15000,2211,NULL,50,1,終わったらすぐ汗流せるよ?,,[風呂休み]相楽エミ,,HR,80,全タイプの守援小UP,,3784,3355,10082,8940,NULL,NULL,NULL,2016-10-30 23-54-0
2265,2265,1,1,e18582e3e8aa9bfd276e43904b5c0f01,POP,12,あ、おはよ? 今日は晴れてよかったよ。この調子なら、暑くなりそうだ?いつもはまだ暑いのかぁ、って思うけど、今日はそうなってくれないと困るもんね。,,20000,NULL,2266,60,1,全力で楽しんでいっちゃうよ?,,[水遊び13]相楽エミ,,SR,250,全タイプの攻援大DOWN,,4541,4026,12091,10722,NULL,NULL,NULL,2016-10-30 23-54-0
2266,2265,2,2,1b13a1c434c000713f563d7e75d268a7,POP,12,去年はよくわからないまま参加になって、半分驚いたまま終わっちゃったけど…今年はその分、ばっちりやっちゃうよ?せっかくだもん、楽しまないとね。,,30000,2265,2267,60,1,全力で楽しんでいっちゃうよ?,,[水遊び13]相楽エミ+,,SR,250,全タイプの攻援大DOWN,,5676,5033,15118,13407,NULL,NULL,NULL,2016-10-30 23-54-0
2267,2265,3,3,6141bec2f8c68dca43ac5c20b6c3dfc4,POP,12,おお、いっぱい来た来た。ふっふっふ、これが罠とも知らずに…かかったなぁ?ここまで水飲み場から引っ張ってるのだ?そ?れ水芸だぁ、食らえ食らえ?,,60000,2266,NULL,70,1,全力で楽しんでいっちゃうよ?,,[水芸披露]相楽エミ,,SSR,250,全タイプの攻援大DOWN,,2880,3120,8416,9118,NULL,NULL,NULL,2016-10-30 23-54-0
2358,2358,1,1,9c5f31ca690fe95a3340b5764c4942e6,POP,14,ん?、イースターかぁ。それでこの格好は…イースターバニー？ そうなんだ。よく知らないけど、本当にこういうもの？ちょっとやり過ぎな気がするんだけど。,,20000,NULL,2359,60,1,最後まで全力疾走だよ！,,[イースターバニー]相楽エミ,,SR,250,POPタイプの守援特大UP,,3456,3744,10094,10935,NULL,NULL,NULL,2016-10-30 23-54-0
2359,2358,2,2,23fd61a78737fe17258160719ccc283d,POP,14,まあでも、パーティの料理は美味しいね。こういうところはいつもさすがだよ?あ、今何時だろ？ …おっと、やば?もう出番の時間だったぁ、行かないと。,,30000,2358,2360,60,1,最後まで全力疾走だよ！,,[イースターバニー]相楽エミ+,,SR,250,POPタイプの守援特大UP,,4320,4680,12621,13673,NULL,NULL,NULL,2016-10-30 23-54-0
2360,2358,3,3,91729f34f06d424ed3fbc5d0eef432a6,POP,14,はいは?い、それでは大道芸研究会の芸、とくとお楽しみあれ? …いざ！今日はジャグリングもイベントに合わせて、イースターエッグでお披露目でござ?い。,,60000,2359,NULL,70,1,最後まで全力疾走だよ！,,[ジャグリングバニー]相楽エミ,,SSR,250,POPタイプの守援特大UP,,3180,2820,9293,8241,NULL,NULL,NULL,2016-10-30 23-54-0
2571,2571,1,1,0b479f72dfc034368b3037f39403c5b2,POP,12,あっれぇ、おっかしいなぁ。予定では、こんなはずじゃなかったんだけど?…何をブツブツ言ってるのかって？ いやぁ…どこで間違えたのか、考えてたんだよ?,,10000,NULL,2572,50,1,なんでもチャレンジ、やってみよ?！,,[ダンス教室]相楽エミ,,HR,150,全タイプの守援中UP,,3816,3384,11145,9884,NULL,NULL,NULL,2016-10-30 23-54-0
